,ts,spot_asks_depth,spot_bids_depth,perp_asks_depth,perp_bids_depth,spot_depth_ratio,perp_depth_ratio,oi,perp_mid_price,spot_mid_price,sells_slippage,buys_slippage,sells_premium_wrt_spot,buys_premium_wrt_spot,market_order_freq,perp_volume,spot_volume,perp_buy_volume,perp_sell_volume,spot_buy_volume,spot_sell_volume,spot_bids[0].liquidity,spot_asks[0].liquidity,perp_bids[0].liquidity,perp_asks[0].liquidity,spot_bids[1].liquidity,spot_asks[1].liquidity,perp_bids[1].liquidity,perp_asks[1].liquidity,spot_bids[2].liquidity,spot_asks[2].liquidity,perp_bids[2].liquidity,perp_asks[2].liquidity,spot_bids[3].liquidity,spot_asks[3].liquidity,perp_bids[3].liquidity,perp_asks[3].liquidity,spot_bids[4].liquidity,spot_asks[4].liquidity,perp_bids[4].liquidity,perp_asks[4].liquidity,spot_spread,perp_spread,spot_bids_depth_std,spot_asks_depth_std,perp_bids_depth_std,perp_asks_depth_std,spot_spread_std,perp_spread_std
0,1704326413.436,159303.01014045256,123019.85556112323,89976.44692678026,135793.41429204034,0.7722381105834749,1.50921067601774,731911.8839577461,2209.510770456967,2208.8809191176388,109.36685403421922,3.420518285714201,9.89569211892716,-80.8936044438253,0.017188056323708317,10386251.70202,1337170.491823,3805879.88349,6580371.81853,409543.71479999996,927626.777023,81208.37820531061,81208.37820531061,85585.01898274184,54656.46101133901,9987.442978246298,9987.442978246298,7920.530306801264,8808.577708002105,8804.69787127762,8804.69787127762,10271.574198937296,8066.810312624861,11820.63450265993,11820.63450265993,18360.760881540773,9511.453225494197,11198.702003628707,11198.702003628707,13655.529922019121,8933.144669319827,0.0005176399842698273,0.00047472083177236846,57232.908175248456,69011.48144918049,89019.76553349303,54519.26829487541,0.0006352821496253474,0.0004086414945502583
1,1704326473.4678118,158324.18970007892,126425.74500868285,173602.94758805467,228777.0609260221,0.7985245037298292,1.3178178372229659,731204.7562207795,2209.0816939890815,2208.3822800926,12.253866736407845,40.129412008538466,118.02351178873897,-216.08343551405713,0.018764612483857093,13399591.44139,1197090.164381,8176765.73692,5222825.70447,718702.537995,478387.62638599996,75756.85521787741,75756.85521787741,184370.6872702077,119223.43719301662,15431.510105428251,15431.510105428251,6788.3304646557035,9598.914063540997,12479.400982435189,12479.400982435189,10103.39609924582,15324.327124688632,14497.959283722177,14497.959283722177,16778.19304145359,12675.723242568267,8260.019419219912,8260.019419219912,10736.454050458946,16780.54596424041,0.0005524126766893114,0.0005066058625352391,69817.51680953967,73437.68015664724,85831.35202382847,738524.6994029513,0.0008736987526037473,0.0011151927765478689
2,1704326533.4996235,120519.29429128683,123532.4643123708,287187.8295846448,203135.60054536618,1.0250015571266236,0.7073266330232655,729108.2841184211,2209.1578306010847,2208.429276649748,2.465821152060098,24.61887237258279,134.77742381784984,-237.11698508714215,0.02483125001192093,11005292.586740002,756612.962812,6403958.10194,4601334.484800001,438369.947314,318243.015498,82543.83141280712,82543.83141280712,171531.2796936717,111769.52310673201,12035.993113373113,12035.993113373113,7010.167588305998,10496.8496055738,8748.480617992387,8748.480617992387,7541.300776371624,100214.55124894952,9772.14090973856,9772.14090973856,8466.675300273257,31414.47843651365,10432.01825845939,10432.01825845939,8586.17718674319,33292.427186874695,0.0005504928590191076,0.0004595856471747297,59307.62142143839,55597.595704287334,96300.7420959093,1932257.642976512,0.0007275307438342873,0.00010126191061619369
3,1704326593.5314353,148184.55083808358,110531.03529398338,173961.91795280584,212513.1271949365,0.7459012067645097,1.2216071752703326,728759.8576753254,2208.9807278481044,2208.1904653937945,4.2419732568848,1.2244323097547154,108.27032169591078,-86.31285442386904,0.031098628723168674,5574404.25249,636780.839122,1309078.87923,4265325.37326,287699.45056200004,349081.38856,66660.22986834357,66660.22986834357,175409.58266006326,99571.29853197251,12718.296095002392,12718.296095002392,6694.106428660364,47463.22907177215,9494.673654453469,9494.673654453469,8979.633523607581,6318.147448375515,10783.142177649172,10783.142177649172,11669.429893955663,9803.806294029462,10874.693498534589,10874.693498534589,9760.37468864969,10805.436606656178,0.0005609533573881377,0.00046989485993356955,54713.70573442939,62639.81718806013,78171.92309021314,217608.16690358604,0.0009430965214687082,0.0002748050496684349
4,1704326653.5632467,100468.70264683457,148761.98991830702,164511.63690932727,291153.5360502944,1.4806799132385733,1.7698051123931584,728488.7732500001,2208.449258675082,2207.63639088728,6.3426497159522945,1.6528436659423988,106.46272219508909,-92.25745647144198,0.02957497511980195,4940871.2807,546270.4614799999,2451319.08689,2489552.19381,310224.70119399996,236045.76028599998,97206.4981373909,97206.4981373909,232891.5162784333,142199.88920086218,13662.397127129518,13662.397127129518,9884.22657840168,3234.12270804419,14274.031057700253,14274.031057700253,13515.290022429004,2894.9941445005406,10325.918823366927,10325.918823366927,16962.41119783379,11164.780348296485,13293.144772719443,13293.144772719443,17900.091973196613,5017.850507623556,0.0005007644043213433,0.0004537590048138082,73767.8903809517,67356.13686324123,156563.1014300645,240677.5012103506,0.0003711577118986574,2.076519248697143e-05
5,1704326713.5950584,132347.91059814833,162075.29707133552,158018.7033396429,253315.3151266912,1.2246154573867758,1.6030717236188128,728042.2940666672,2210.3393382353083,2209.5355439814834,0.7028205421064416,1.290566534645982,154.50701532580428,-68.39162799654444,0.03565981885097538,4316583.34527,602288.585136,1636580.86086,2680002.48441,279802.950662,322485.63447399996,102466.56525684035,102466.56525684035,205425.9748041807,55636.70452779413,19760.628883648085,19760.628883648085,10422.411105346599,12271.82658183822,15103.582899745334,15103.582899745334,15942.565717426483,6408.71746082979,13887.958241053244,13887.958241053244,9968.649266481103,17093.241194191112,10856.561790048589,10856.561790048589,11555.714233256287,66608.21357498925,0.0004976336286440687,0.00046002368306811395,92584.21089390406,93425.39462145125,149641.03289870097,227603.39373813523,0.0003639479762266329,0.0001293608139394892
6,1704326773.6268702,144780.69072321855,112543.49299891402,169758.85034693108,197394.3399209208,0.7773377267143081,1.1627926291766932,727995.3313333325,2209.8825767195704,2209.033151162788,1.9629747355715477,1.3752630653475844,82.72812989014044,-86.1842201192138,0.02531987978901255,5473918.757660001,810364.516206,1386302.26692,4087616.4907400003,326633.91681100003,483730.599395,70466.9347542698,70466.9347542698,138044.81860969335,132352.2502080107,12315.052468916301,12315.052468916301,36213.79316633861,7906.808689333342,9049.548307076753,9049.548307076753,8505.66044912171,9122.185450264542,10761.623318425583,10761.623318425583,7816.681226169326,10399.081103629705,9950.334150225592,9950.334150225592,6813.386469597891,9978.52489569313,0.0006643196643559626,0.00047837599023417457,70886.49002387759,72054.84679039511,107400.70616407684,116231.8984155495,0.0012661029279919247,0.0004057795374243029
7,1704326833.6586819,106851.86067391835,177842.4402525323,75717.90061068024,264742.61257765477,1.6643831855699465,3.4964336100506204,727993.4654578314,2211.9547360405954,2211.0778673469367,2.8920459189110015,5.4193885093063106,114.33831025067337,-97.36377316956063,0.016779680048653225,7782201.8479,693939.9241299999,4599640.22503,3182561.62287,360005.29454699997,333934.629583,110976.47983397554,110976.47983397554,215230.75583263996,52081.89451809148,15739.679155663289,15739.679155663289,14060.722770365524,6205.478928558387,14995.812429036707,14995.812429036707,9051.002034923838,4741.222086720815,19193.139847718376,19193.139847718376,13188.366979614188,6121.972576192896,16937.328986138746,16937.328986138746,13211.764960111694,6567.332501116769,0.0006396672403364902,0.0004630959365944116,96944.83673602487,87379.4898305518,176639.73737199546,77377.45037377761,0.0010601787876428643,0.0002371636659358581
8,1704326893.6904936,120301.03090849877,136003.86264522304,98901.66574789105,179066.12157035305,1.1305294860579198,1.8105470743719136,727815.3627500009,2214.3800000000256,2213.4424613686447,7.662808225835235,0.5530461814644115,111.68061749116481,-76.67547458659466,0.03578375146380462,4098035.06147,446347.12473800004,1269189.6398,2828845.42167,230695.73178800003,215651.39295,97822.21571828488,97822.21571828488,150038.9593943997,62520.016198425685,10829.790919487874,10829.790919487874,4333.546398355198,4262.266056902077,9459.25044492716,9459.25044492716,7815.1113436427795,8062.750286266413,8713.221156710808,8713.221156710808,7629.522604661992,14013.439509757807,9179.384405812365,9179.384405812365,9248.981829293647,10043.193696538867,0.0005116209955551497,0.0004620754789834505,64085.1647381071,72922.00878916036,90066.47688472302,78981.02672553892,0.0005685947593568294,0.00021409385412462617
9,1704326953.7223053,116906.52503086881,141918.33462583108,101863.7552897259,236376.4026299904,1.2139470794154388,2.3205152996537093,728164.4829729738,2215.8820568070387,2215.0295312499948,0.4959456233519405,1.5083689782273768,112.6306709866594,-71.55538282390664,0.024085243207458324,5610045.12198,657653.067112,2557716.18198,3052328.94,551025.88481,106627.18230200002,100759.98140071264,100759.98140071264,169276.01254388853,71985.435403761,11423.400492987505,11423.400492987505,8084.341194427051,9487.102085680728,9477.08618488123,9477.08618488123,8540.340318129269,5674.162836601374,10209.493118947907,10209.493118947907,29708.80144474039,7096.13040992161,10048.373428302088,10048.373428302088,20766.907128805058,7620.9245537610295,0.0004749711092371488,0.0004534974509498309,84028.57817933579,73853.10531849276,163182.43210018746,101804.95373054575,0.000338685407569686,3.151478716692602e-05
